[-1.725551545535632, 0.17481478299783504, 0.7048637879904023, 0.4378154217682697, -0.36168488526646936, 0.323279252066361, -2.2554208310694044]
[-0.9044336044864246, -0.07227111533565057, 0.08017807716634213, 0.5135967917352158, -0.2832995570906233, 0.6005415945084325, -2.1503096684425658]
[-0.10248405687942476, -0.3135889753928982, -0.5299248059247125, 0.587609101446019, -0.20674407665705333, 0.8713314518165818, -2.0476522484751856]
[-0.10248405687942608, -0.3135889753928982, -0.5299248059247121, 0.5876091014460192, -0.20674407665705274, 0.8713314518165802, -2.0476522484751856]
[-0.10446954359557377, -0.3112211067545824, -0.5249248059247121, 0.5893987585865914, -0.20445645270398605, 0.8710953644739886, -2.0463682679345383]
[-0.11042600374401679, -0.304117500839635, -0.5099248059247122, 0.5947677300083082, -0.19759358084478598, 0.8703871024462139, -2.042516326312597]
[-0.1203534373247552, -0.292278157648056, -0.4849248059247122, 0.6037160157111694, -0.18615546107945244, 0.869206665733256, -2.0360964236093606]
[-0.134251844337789, -0.2757030771798453, -0.4499248059247122, 0.6162436156951753, -0.17014209340798547, 0.8675540543351149, -2.02710855982483]
[-0.15212122282916585, -0.2543922617652641, -0.40492481084529985, 0.6323505281990925, -0.14955348008167593, 0.8654292684841284, -2.015552736222593]
[-0.17396157232147186, -0.22834571197367068, -0.34992482188873436, 0.6520367527925951, -0.12438962165058721, 0.8628323082370639, -2.001428953111385]
[-0.19855674646056298, -0.19901378996974725, -0.2879874290594042, 0.6742060922616829, -0.09605172896521168, 0.8599077813410384, -1.9855236716851288]
[-0.21997831306238955, -0.1734666758402335, -0.2340420502573, 0.6935148387364951, -0.07137038082422156, 0.8573606171157415, -1.97167070835718]
[-0.23742890623192092, -0.15265529898735114, -0.1900966714551953, 0.709244270930163, -0.05126428058936464, 0.8552856275756275, -1.9603857061105254]
[-0.250908525969157, -0.13657965941110026, -0.15615129265309038, 0.7213943888426865, -0.03573342826064105, 0.8536828127206968, -1.9516686649451653]
[-0.26041717227409766, -0.12523975711148105, -0.13220591385098562, 0.7299651924740653, -0.02477782383805091, 0.8525521725509493, -1.9455195848610998]
[-0.26595484514674295, -0.11863559208849349, -0.11826053504888087, 0.7349566818242996, -0.018397467321594207, 0.851893707066385, -1.9419384658583285]
[-0.2675436276840163, -0.11674082829454953, -0.11425954495322325, 0.7363887619231102, -0.016566915165832405, 0.8517047904425011, -1.9409110271730992]
[-0.26754362768401574, -0.11674082829454946, -0.11425954495322355, 0.7363887619231102, -0.016566915165832086, 0.8517047904425015, -1.9409110271730992]
[-0.6392615534316436, -0.12814348917378252, 0.2527912275362038, 0.7369322346842897, 0.04513376885140756, 0.8537285846767553, -1.9884478883598442]
[-0.9694156446342816, -0.1382711555549594, 0.5788000256665062, 0.7374149387540484, 0.09993535857114384, 0.8555260872987966, -2.0306693905168087]
[-0.9694156446342816, -0.1382711555549596, 0.5788000256665065, 0.737414938754049, 0.09993535857114377, 0.8555260872987969, -2.0306693905168087]
[-0.9660176612775639, -0.13383747850017955, 0.5784001952211508, 0.7417415340399445, 0.09683354191792848, 0.8560978896443047, -2.025669390516809]
[-0.9558237112074108, -0.12053644733583935, 0.5772007038850842, 0.754721319897631, 0.08752809195828262, 0.8578132966808281, -2.0106693905168087]
[-0.9388337944238224, -0.09836806206193903, 0.5752015516583062, 0.7763542963271086, 0.07201900869220618, 0.8606723084083671, -1.9856693905168088]
[-0.9150479136702595, -0.06733232625813716, 0.5724027388636319, 0.8066404598351743, 0.05030629462404136, 0.8646749243652605, -1.9506693945537048]
[-0.8844660749265603, -0.02742924772690579, 0.5688042662046907, 0.8455798028078007, 0.022389955212426114, 0.8698211435452391, -1.905669411426595]
[-0.8502348307262216, 0.017235562554630594, 0.5647763790207706, 0.889165872614389, -0.008857709114998264, 0.8755814736200489, -1.8552994704840289]
[-0.822105576550354, 0.053938517135341264, 0.5614664945852208, 0.9249823807419114, -0.03453523012837755, 0.8803149792987475, -1.8139083699063039]
[-0.8007722890879216, 0.08177411760649202, 0.558956271040382, 0.9521456982976431, -0.0540091178353264, 0.8839048802864304, -1.7825172693285787]
[-0.7862349683389247, 0.10074236396808278, 0.5572457083862544, 0.9706558252815838, -0.06727937223584478, 0.8863511765830978, -1.7611261687508533]
[-0.7784936143033631, 0.11084325622011332, 0.556334806622838, 0.9805127616937336, -0.07434599332993251, 0.8876538681887495, -1.749735068173128]
[-0.7771056683606212, 0.11265424333617548, 0.5561714912130321, 0.9822800100120846, -0.07561296652756398, 0.8878874275273875, -1.7476927598433978]
[-0.7771056683606226, 0.11265424333617613, 0.556171491213032, 0.9822800100120848, -0.07561296652756333, 0.8878874275273878, -1.7476927598433978]
[-0.8575504275112859, 0.41075193903689, 0.7667424683494284, 1.1537524088493947, -0.3831308179807612, 0.9265624802577085, -1.4815307998029774]
[-0.912528186434748, 0.6144786133772201, 0.910651413313772, 1.2709405054368856, -0.5932954387758946, 0.9529938817288413, -1.2996297259705274]
